distance_0,Vol,Err,Coord_1,Coord_2
2.364072694208562,2.3201003952618606,0.01215892051024103,"[7.411813612943231, 4.978908469661053, 0]","[5.965028062594201, 3.109242383215726, 0]"
2.3026177241938095,2.480710395261859,0.012116520392521526,"[3.6569281453133433, 3.4632286084460757, 0]","[4.574854038401194, 5.574972067905664, 0]"
3.3286946375429283,0.29266039526186205,0.012664467589205636,"[7.467848196900227, 7.153387741461475, 0]","[6.995756307787529, 3.858340361188916, 0]"
2.435841633657233,2.129910395261863,0.012208665912735511,"[5.924746726837977, 4.857795458595322, 0]","[7.232329244779963, 6.912923781360212, 0]"
2.4161042569924662,2.181150395261863,0.01219531292596914,"[4.051684961638037, 8.181322426180008, 0]","[1.9708041790810853, 6.953521567146962, 0]"
2.6271932604731814,1.6690203952618603,0.01232716499342002,"[7.476059711656631, 5.01242674190458, 0]","[6.704526314977284, 7.523777104893411, 0]"
3.28071299082369,0.3184403952618595,0.012658369850630848,"[8.14002267253564, 2.2728698577403486, 0]","[5.331351643533964, 3.968288619877298, 0]"
2.975113066327646,0.8693803952618602,0.01252607839405614,"[2.371211549267242, 7.497606072208163, 0]","[5.014720900854382, 6.132631323172553, 0]"
3.2027258645557692,0.4392903952618603,0.012629675821916809,"[5.11110725318664, 3.292996286921895, 0]","[7.859868893604284, 4.936700155525666, 0]"
3.4179187581352575,0.1323403952618598,0.012702204902959171,"[4.948763426452599, 2.7444316905289465, 0]","[2.0640743670946766, 4.577663172921055, 0]"
3.579742437787577,0.002220395261861796,0.012732602883581976,"[4.6856467030431155, 7.258521432862322, 0]","[2.241853081780561, 4.6427177977295555, 0]"
2.601789338823003,1.7193303952618635,0.01231436914147006,"[7.995460082982025, 4.181783123018622, 0]","[7.246909766312422, 6.673565655068094, 0]"
2.96714128256304,0.8584603952618615,0.012528737602473763,"[3.5530227505690406, 2.164885986176516, 0]","[4.556175849222846, 4.957306307573549, 0]"
2.5621171329899552,1.816120395261862,0.012289656162968923,"[3.09965225209514, 1.8102519095462208, 0]","[5.642127078057226, 2.1268999199769345, 0]"
2.1910587851467356,2.813400395261862,0.012027534466488134,"[4.841170630660314, 4.233074058087281, 0]","[3.0335236663327727, 5.47127882803695, 0]"
2.2618733953375356,2.615950395261862,0.012080536800718335,"[2.510954433218524, 6.446724522574161, 0]","[4.76507014057053, 6.25955178309344, 0]"
2.2893618306075276,2.534990395261861,0.0121021090079337,"[4.903469365257491, 2.9722822235254287, 0]","[2.7479586002567458, 2.200951598301361, 0]"
2.267544542703903,2.5905303952618617,0.012087320076592247,"[5.968311633944354, 8.144838450887695, 0]","[8.170440615413977, 7.604110975982069, 0]"
2.5030465859511235,1.9667203952618628,0.01225095292358925,"[5.185427264212609, 5.7976266237102045, 0]","[6.172528023573365, 3.4974365658430306, 0]"
2.451586001903377,2.08982039526186,0.012219088086719074,"[7.683872258051216, 5.8448233036911, 0]","[6.367791887087289, 7.913205855805683, 0]"
3.2910417941238976,0.2873703952618598,0.012665717820074392,"[6.00724774292799, 6.778797033465078, 0]","[2.9684940316741586, 8.04249477145914, 0]"
2.786119463097391,1.2618003952618615,0.012429503118313296,"[2.6027055705140656, 7.498877653233322, 0]","[4.956330644651766, 6.007934772690811, 0]"
2.191040130179053,2.799960395261863,0.012031159906037323,"[4.629104064401834, 3.682362718723263, 0]","[5.869834232330923, 1.8764708331316324, 0]"
3.270129046219583,0.3315403952618645,0.012655268171949579,"[5.11277823964347, 3.922906494977501, 0]","[2.3109520562920065, 2.23663426985631, 0]"
2.5468926683002886,1.828950395261863,0.012286370878966254,"[6.809811782215088, 3.3040694624437017, 0]","[4.583698868481555, 4.541439075433517, 0]"
2.3929896517768174,2.248560395261862,0.012177690945817273,"[3.2147637346233493, 3.472328157878763, 0]","[5.477782798454004, 2.6944180150923596, 0]"
2.2556893746212414,2.6249703952618617,0.012078127630131667,"[7.847173971267464, 1.8002462617365724, 0]","[6.322923544147537, 3.463013590680669, 0]"
2.7093157095546507,1.4383603952618635,0.012385400215150093,"[6.910789725198434, 5.21554649471219, 0]","[5.482912049010416, 2.9130354836888928, 0]"
2.0709655456906995,3.1593203952618616,0.011933322742472023,"[7.294252565628433, 7.057875335738369, 0]","[5.262022902158308, 6.659201425944816, 0]"
3.0890383044545664,0.6493803952618613,0.01257936094458061,"[6.240589537822929, 4.576903952371567, 0]","[3.883007896583252, 6.572891540328259, 0]"
2.6084785273548223,1.700160395261861,0.012319248831931272,"[4.077263759460808, 3.6182291123330814, 0]","[6.617767539348376, 3.026620481523691, 0]"
3.121076033783697,0.5644703952618606,0.01259976258386443,"[3.282543548704801, 2.5705176326289783, 0]","[5.438937653247884, 4.826859821781769, 0]"
2.2471218435636473,2.6471003952618624,0.012072211990449803,"[3.824756063974372, 6.6809562551253014, 0]","[4.1556634339454375, 4.458332379540474, 0]"
3.423001409150426,0.14368039526186038,0.012699545946428165,"[7.633368153455257, 7.502832723735722, 0]","[4.631902462700533, 5.857189276852992, 0]"
2.0874721415959407,3.1375203952618627,0.011939311537940535,"[1.8367726541282252, 3.649286632979416, 0]","[3.0742271812924713, 5.33043095609384, 0]"
3.530771383964114,0.04296039526186135,0.012723107529241431,"[4.53287848950623, 4.1837582089581, 0]","[4.793942169534571, 7.7048648987347566, 0]"
2.5921150837137596,1.7447703952618632,0.012307885835664467,"[4.119807319725151, 5.680258444773624, 0]","[4.909906494109722, 3.2114927811568426, 0]"
2.544259938520475,1.8633403952618615,0.01227755393442684,"[4.344483616012802, 3.2167958151544025, 0]","[3.145911575518188, 5.461051526633107, 0]"
2.50683764376114,1.9493403952618635,0.01225543515787016,"[7.0334131367366695, 3.2693082873896913, 0]","[4.681304326326126, 4.13638332230132, 0]"
2.0817989705093773,3.123090395261862,0.011943271840559854,"[5.473148171294941, 4.834772311453396, 0]","[6.675746377737599, 6.534079378311769, 0]"
2.26251473901685,2.6016803952618623,0.012084345848635747,"[1.8234706782928995, 5.899839644706393, 0]","[3.760787631016008, 4.731175463275246, 0]"
2.5231047133258757,1.9091703952618637,0.012265779152901378,"[3.475298136056781, 6.64681897164547, 0]","[5.973788159394809, 6.998393995911399, 0]"
2.7408995413198385,1.3676903952618638,0.0124031018562741,"[3.732080294845819, 6.945127486152938, 0]","[5.850950134823102, 5.206472575930111, 0]"
3.1631819082609076,0.49662039526186064,0.012616000361406147,"[8.17666679041595, 2.567012632900853, 0]","[5.021429020931472, 2.3429715590600715, 0]"
2.9814224442313697,0.8576903952618586,0.012528925053535521,"[2.5377291208850266, 5.57717543214713, 0]","[4.2525926972982075, 8.016052777414405, 0]"
2.2029323356388084,2.7709903952618617,0.012038965746936487,"[5.090341145160858, 3.2677380854502487, 0]","[5.227246595484432, 5.466412179779546, 0]"
2.2048633306515977,2.7956303952618633,0.012032327370994774,"[5.569609713895369, 4.493313859644081, 0]","[7.64741834579225, 3.7556597428204377, 0]"
2.831991709104455,1.1517903952618624,0.012456777011599349,"[5.508229540264291, 5.637423430285955, 0]","[3.88048845163096, 7.954886696189247, 0]"
2.9583579950253798,0.9036903952618616,0.012517713442682335,"[6.644845011510761, 7.064011499904092, 0]","[6.856273950895941, 4.113218414931674, 0]"
3.0671727034987493,0.679740395261863,0.012572044281943967,"[2.6874032496552265, 7.2075323129893185, 0]","[5.744875299485495, 6.963784374342602, 0]"
2.94172001889478,0.9205903952618613,0.012513587623759622,"[2.816307599594639, 4.705048070515333, 0]","[5.490797223006557, 5.930128444951346, 0]"
2.015514775757598,3.3256503952618637,0.011887398387801682,"[4.335920646716642, 3.70870806898668, 0]","[5.1563803686418055, 1.867744827638368, 0]"
2.122068297627733,3.0182403952618593,0.011971956269054777,"[6.0892354957817965, 6.309633399899983, 0]","[4.778011528520817, 4.641141395880473, 0]"
3.2186967247564415,0.4347603952618613,0.012630754664636631,"[3.950682328863085, 4.631431641617293, 0]","[5.672907902435729, 7.350613077213347, 0]"
3.46235571193064,0.07060039526186301,0.012716653950287394,"[5.008191087760838, 8.059592647330273, 0]","[5.510097902194082, 4.633808558167005, 0]"
2.1160986590426494,3.034440395261864,0.011967534831006758,"[3.1524941083524807, 5.846385054568634, 0]","[4.676902958120369, 4.378716429315834, 0]"
2.6078907231054584,1.6993503952618632,0.012319454907791579,"[7.126275547003126, 4.180841629388705, 0]","[5.638103573198259, 6.322438743703448, 0]"
3.0588478950465112,0.6995403952618631,0.012567266299078731,"[3.2441416350732215, 4.786319192651186, 0]","[5.324777483432898, 2.544109364925182, 0]"
2.955315406744007,0.91274039526186,0.012515504507416392,"[6.48292893485671, 4.352782573783387, 0]","[6.410668015025246, 7.30721441642312, 0]"
3.01010603319085,0.8003403952618626,0.012542865344280786,"[2.4665273044145186, 5.921783696831223, 0]","[4.931144080759703, 7.649904779628904, 0]"
3.317732542379672,0.27631039526186285,0.012668330611946863,"[6.583446290842387, 5.795783292241253, 0]","[7.714270549054299, 2.676715207090728, 0]"
2.7497485738788328,1.3476003952618605,0.012408122104466896,"[2.924133372619351, 2.456064774969602, 0]","[3.215793502408299, 5.190301704761929, 0]"
2.600293440461809,1.7093203952618623,0.012316917783114409,"[5.624985581676665, 4.01514143187391, 0]","[3.3238287828950046, 5.226010278582608, 0]"
2.9420580309183064,0.9236403952618595,0.012512842635251193,"[8.195377419265183, 4.234678903454313, 0]","[5.492716878912894, 5.397146735660253, 0]"
2.341312481711473,2.3985803952618596,0.012138247295538182,"[4.139168946333281, 3.3197429005413053, 0]","[6.395019764212552, 2.6929405198092606, 0]"
2.686444326990754,1.5277303952618624,0.012362920401571385,"[7.641508487372331, 7.795613450444107, 0]","[5.102166730404424, 6.91884291983764, 0]"
2.237288153799206,2.691470395261863,0.012060330332944865,"[2.576952958253429, 2.5696822076532957, 0]","[3.750443281771104, 4.474512579035651, 0]"
3.371291539152833,0.19728039526186336,0.012686956779079845,"[4.439701637623325, 3.2266046998341436, 0]","[7.687385710814712, 4.131123800076079, 0]"
3.095757198348982,0.6174103952618601,0.012587053099069297,"[3.305330788772936, 2.4543550594225727, 0]","[6.059112898637202, 3.8687088774331335, 0]"
2.349506688958735,2.370300395261861,0.012145706717484989,"[5.03521857550998, 4.612249140893446, 0]","[5.648603670654883, 6.880274803560408, 0]"
3.589392252484241,0.007490395261861238,0.012731375726916159,"[7.599077821463723, 7.043278075145622, 0]","[4.016204672536629, 7.259511145907575, 0]"
2.724532352154211,1.416750395261861,0.012390820117357445,"[3.8561638144542454, 2.3960125453529564, 0]","[4.238081572465246, 5.0936439812705485, 0]"
3.270815337997374,0.33238039526186114,0.012655069213482792,"[5.623687632633881, 2.0078940611725953, 0]","[3.544656883166108, 4.532941410836824, 0]"
